Time,Isosbestic,Fluorescence
3532.491744,933.042,802.347
3532.691739,934.564,813.335
3532.891741,933.178,818.895
3533.091736,943.7,806.3
3533.291727,942.673,801.665
3533.491729,928.978,794.541
3533.69172,934.232,798.055
3533.891716,933.703,796.132
3534.091716,938.092,801.274
3534.291711,938.063,802.729
3534.491706,936.955,801.981
3534.691703,930.164,796.388
3534.891704,934.946,805.557
3535.0917,932.068,797.849
3535.291695,936.763,797.664
3535.491687,934.897,799.995
3535.691688,941.691,806.129
3535.891673,929.1,803.352
3536.091663,927.589,802.246
3536.291651,932.348,803.171
3536.491639,939.729,800.914
3536.691628,927.891,795.057
3536.891621,926.382,814.231
3537.091608,940.959,796.127
3537.291596,934.586,809.67
3537.491585,941.278,805.503
3537.691575,943.359,804.965
3537.891566,944.557,807.207
3538.091555,941.335,803.798
3538.291544,948.883,808.666
3538.491533,950.219,803.78
3538.691518,945.395,802.686
3538.891508,934.377,808.836
3539.091499,943.055,806.671
3539.291487,941.601,805.141
3539.491476,939.151,804.28
3539.691464,946.015,812.014
3539.891458,938.05,810.025
3540.091447,926.646,787.591
3540.291435,917.574,783.568
3540.491423,910.956,783.601
3540.691414,920.785,806.06
3540.8914,931.765,794.932
3541.091392,928.438,789.386
3541.291375,927.663,796.863
3541.491365,938.654,801.792
3541.691356,928.13,788.909
3541.891342,930.1,794.961
3542.091335,933.45,813.884
3542.29132,928.313,793.72
3542.491314,919.634,790.228
3542.691298,915.684,782.607
3542.891289,914.423,778.007
3543.091277,918.286,789.444
3543.291269,925.412,806.507
3543.491258,938.992,799.929
3543.691248,934.453,804.869
3543.891244,940.998,801.436
3544.091238,927.328,796.257
3544.291238,939.605,787.839
3544.491236,945.517,800.329
3544.69123,956.724,811.41
3544.891229,947.094,799.255
3545.091226,946.361,812.589
3545.291225,950.658,800.399
3545.491223,938.11,806.949
3545.69122,946.171,803.698
3545.891218,955.925,812.709
3546.091217,944.396,804.27
3546.291213,938.509,805.461
3546.491205,942.279,811.796
3546.691205,936.679,798.368
3546.891202,938.193,803.521
3547.091198,938.954,803.388
3547.291195,950.434,807.593
3547.491193,938.964,807.589
3547.69119,942.651,801.99
3547.891187,940.276,811.201
3548.091187,949.415,804.301
3548.291181,942.445,802.578
3548.491177,935.425,805.252
3548.691175,939.693,798.956
3548.891177,942.893,800.297
3549.091174,952.465,806.222
3549.291168,948.085,805.603
3549.491165,932.705,789.982
3549.691163,934.633,801.105
3549.891158,950.814,796.989
3550.091156,945.757,810.211
3550.291152,960.846,815.911
3550.491149,963.067,813.001
3550.691148,962.895,811.224
3550.891143,961.99,809.437
3551.091141,961.499,808.259
3551.291142,960.934,804.598
3551.491136,958.359,809.784
3551.691137,960.103,803.405
3551.891128,956.374,803.741
3552.091125,952.547,803.547
3552.29112,953.513,798.214
3552.491121,956.525,801.114
3552.691115,956.527,799.628
3552.891113,953.996,798.78
3553.091108,963.996,801.919
3553.291101,955.647,798.22
3553.491097,953.54,794.498
3553.691093,949.53,798.87
3553.891092,958.461,796.306
3554.091085,944.074,784.66
3554.291084,933.202,789.91
3554.491076,935.762,792.105
3554.69107,944.914,789.564
3554.89107,948.075,793.585
3555.091068,956.926,802.292
3555.291061,955.773,792.894
3555.491056,946.054,787.053
3555.691054,942.821,792.279
3555.891052,937.808,786.238
3556.091043,938.623,790.613
3556.291037,941.953,798.052
3556.491034,943.202,793.697
3556.691034,946.285,802.399
3556.891031,933.252,808.793
3557.091026,935.979,793.599
3557.291017,955.1,812.761
3557.491018,953.725,806.788
3557.691015,955.393,805.577
3557.891009,950.177,797.817
3558.091004,950.849,799.414
3558.290999,949.883,808.461
3558.490995,956.448,801.244
3558.690989,952.42,796.836
3558.89099,947.878,792.72
3559.090983,946.712,799.925
3559.290978,954.705,805.447
3559.490977,966.301,812.413
3559.690969,949.516,797.761
3559.890955,943.579,809.23
3560.090949,938.485,801.681
3560.290935,951.997,815.402
3560.49092,950.096,818.099
3560.690908,943.695,812.324
3560.890896,952.146,809.931
3561.090884,939.081,806.821
3561.290875,945.949,805.263
3561.490864,945.467,809.88
3561.690851,944.914,806.209
3561.890836,947.941,807.273
3562.090825,950.278,804.566
3562.290816,961.677,806.282
3562.490803,961.115,807.054
3562.690794,956.671,805.524
3562.890778,958.911,799.84
3563.09077,951.257,799.016
3563.290756,960.602,815.335
3563.490743,966.516,813.764
3563.690729,961.737,806.066
3563.890716,958.862,805.339
3564.090706,944.463,789.672
3564.290696,942.822,804.7
3564.490682,960.964,806.959
3564.690669,961.448,801.524
3564.890661,958.314,799.767
3565.090645,955.927,798.287
3565.290638,958.594,796.515
3565.490622,954.764,794.225
3565.690608,953.911,796.701
3565.890599,951.451,795.884
3566.090587,959.586,797.441
3566.290573,965.808,799.055
3566.490566,953.273,795.403
3566.690553,949.088,790.188
3566.890542,945.8,801
3567.09053,948.092,792.433
3567.290513,946.261,793.91
3567.490502,951.021,793.798
3567.690491,949.54,791.281
3567.890485,951.52,795.525
3568.090478,956.392,799.321
3568.290466,965.481,809.452
3568.490455,961.411,803.166
3568.690451,959.908,801.197
3568.890444,956.707,799.158
3569.090434,959.906,797.409
3569.290426,958.616,798.65
3569.490411,958.656,803.013
3569.690408,959.776,798.976
3569.890395,961.525,793.532
3570.09039,955.224,793.831
3570.290378,953.265,793.318
3570.490368,942.239,803.639
3570.690362,955.409,803.031
3570.890355,947.02,805.36
3571.090342,953.053,798.256
3571.290336,936.965,801.13
3571.490327,924.967,792.51
3571.690317,927.592,793.495
3571.890312,938.866,810.18
3572.090301,952.434,801.746
3572.290296,940.305,801.741
3572.490288,951.099,801.9
3572.690278,959.193,805.684
3572.890269,948.913,813.396
3573.090259,954.603,810.744
3573.29025,964.903,810.379
3573.490239,954.532,808.527
3573.690231,956.481,814.403
3573.890228,959.908,820.188
3574.090213,962.229,818.575
3574.290205,965.01,813.432
3574.4902,957.838,813.52
3574.690189,957.024,819.69
3574.890181,952.829,811.592
3575.09017,946.313,813.168
3575.290168,951.627,815.245
3575.490154,949.73,809.604
3575.690151,946.982,817.991
3575.890143,957.326,810.832
3576.090144,955.623,813.76
3576.290142,952.84,812.529
3576.490139,959.242,817.436
3576.690135,966.203,823.546
3576.890131,957.338,814.745
3577.090133,960.037,822.735
3577.290125,966.393,818.483
3577.490126,970.615,816.099
3577.690122,965.305,816.364
3577.89012,974.371,816.801
3578.090119,971.89,815.733
3578.290115,967.656,815.436
3578.490116,967.423,810.173
3578.690111,968.227,817.407
3578.89011,963.692,814.539
3579.090107,961.921,812.085
3579.2901,960.501,808.309
3579.490103,957.185,806.886
3579.690096,956.162,808.244
3579.890095,959.51,807.648
3580.090096,947.484,813.699
3580.290093,961.132,827.473
3580.490087,963.73,815.481
3580.690088,958.137,812.086
3580.890087,961.892,803.572
3581.09008,967.148,814.954
3581.290076,954.781,802.475
3581.490076,963.078,817.116
3581.690074,964.739,823.724
3581.890073,966.957,824.16
3582.090072,971.029,822.851
3582.290067,967.827,814.249
3582.490065,957.941,808.038
3582.690059,959.228,811.601
3582.89006,963.637,826.443
3583.090059,963.248,813.277
3583.290052,961.445,811.438
3583.490048,971.891,828.882
3583.690048,961.839,823.584
3583.890045,955.229,830.328
3584.090042,969.189,822.59
3584.290032,951.309,812.19
3584.490027,955.749,824.545
3584.690023,974.16,831.504
3584.890016,960.937,812.536
3585.090013,949.385,808.557
3585.290008,955.078,818.45
3585.490002,961.146,810.787
3585.69,959.985,809.022
3585.889995,955.126,808.873
3586.089986,958.607,808.637
3586.289985,958.765,806.312
3586.489978,959.291,805.469
3586.689974,958.585,800.759
3586.88997,956.121,799.149
3587.089964,956.875,800.166
3587.289957,957.501,799.429
3587.489951,956.896,798.308
3587.689948,956.081,797.249
3587.88994,951.934,798.114
3588.089939,961.137,797.659
3588.289932,963.387,798.745
3588.489926,956.35,794.707
3588.689922,959.277,807.07
3588.889913,961.785,802.335
3589.089913,956.356,804.93
3589.289909,951.8,798.919
3589.489897,949.146,800.695
3589.689894,961.942,809.948
3589.889891,958.491,810.871
3590.089885,958.874,812.813
3590.289879,960.051,816.511
3590.489874,965.507,813.071
3590.68987,946.538,817.602
3590.889864,959.081,831.349
3591.089863,952.205,810.872
3591.289855,938.271,804.204
3591.489853,940.146,803.602
3591.689846,940.309,805.009
3591.88984,950.819,814.098
3592.089831,956.291,806.303
3592.289822,949.829,801.948
3592.489817,953.379,808.859
3592.689807,963.64,821.838
3592.889802,967.023,826.312
3593.089794,962.713,823.198
3593.289788,965.091,823.935
3593.48978,963.353,825.293
3593.689774,961.956,822.973
3593.889769,959.718,812.206
3594.089762,955.768,820.283
3594.289751,950.509,807.297
3594.489744,944.16,809.824
3594.689738,940.021,798.692
3594.889733,948.512,807.749
3595.089727,944.498,812.548
3595.289715,939.225,793.711
3595.48971,944.003,805.607
3595.6897,945.78,806.171
3595.889694,946.162,797.031
3596.089689,936.748,798.911
3596.289682,938.579,806.205
3596.489677,949.126,808.591
3596.689671,950.347,817.954
3596.889663,948.321,816.067
3597.089654,950.331,812.781
3597.289651,955.179,809.358
3597.48964,940.236,803.538
3597.689632,938.713,806.958
3597.889627,932.403,806.259
3598.089621,938.359,806.046
3598.289611,942.018,800.848
3598.489604,938.015,798.343
3598.689597,934.388,794.624
3598.88959,951.301,814.524
3599.089581,942.623,805.311
3599.289575,944.471,809.615
3599.489572,958.493,823.099
3599.689563,966.825,829.241
3599.889558,970.92,825.076
3600.089549,978.261,820.89
3600.289549,978.166,826.665
3600.489542,979.801,821.16
3600.689534,962.367,814.931
3600.889532,956.366,814.42
3601.089521,958.107,816.018
3601.28952,963.711,816.482
3601.489513,962.349,809.46
3601.689505,954.904,809.524
3601.889504,956.96,801.379
3602.089498,953.216,810.336
3602.28949,945.069,786.705
3602.489485,939.632,787.661
3602.68948,934.051,793.718
3602.889476,954.758,797.586
3603.089469,954.024,802.227
3603.289466,956.084,804.652
3603.489456,962.624,805.356
3603.689451,955.282,803.224
3603.889448,958.758,803.978
3604.089438,956.835,801.606
3604.289432,956.237,786.998
3604.489427,956.78,800.976
3604.689424,957.237,801.912
3604.889419,961.293,788.629
3605.089416,952.589,789.777
3605.289407,956.635,798.745
3605.489401,954.307,790.51
3605.689395,951.103,794.701
3605.889388,951.32,792.74
3606.089387,948.493,792.054
3606.289376,951.553,796.073
3606.489372,953.982,797.78
3606.689367,956.92,791.437
3606.889364,954.393,783.109
3607.089355,956.786,788.42
3607.289348,954.512,801.855
3607.489343,957.999,795.485
3607.689342,956.762,792.836
3607.889335,964.141,794.39
3608.089329,958.379,794.631
3608.289322,957.099,795.747
3608.489314,952.625,787.396
3608.68931,952.092,790.414
3608.889305,952.782,796.975
3609.0893,957.097,791.783
3609.289289,955.16,799.733
3609.489287,961.603,790.577
3609.689281,967.702,790.054
3609.889276,961.503,794.324
3610.089266,954.475,798.933
3610.289264,958.745,786.553
3610.489257,956.885,793.339
3610.689249,954.463,797.716
3610.889241,955.015,786.32
3611.089236,956.37,789.333
3611.289229,970.484,793.479
3611.489222,958.358,796.433
3611.689217,955.41,790.506
3611.889215,962.17,796.576
3612.08921,950.774,786.657
3612.289203,951.066,785.14
3612.489196,953.624,786.527
3612.689189,955.715,791.566
3612.889185,973.033,810.305
3613.089176,983.588,810.996
3613.289172,970.403,795.55
3613.489166,961.376,792.468
3613.689158,959.775,789.264
3613.889153,964.267,791.66
3614.089147,965.62,795.115
3614.28914,967.652,793.271
3614.48913,967.164,793.29
3614.689127,969.568,794.534
3614.889119,954.992,797.192
3615.089118,961.716,792.23
3615.28911,952.709,799.039
3615.4891,965.632,800.944
3615.689093,959.315,798.493
3615.889089,958.464,795.998
3616.089085,950.695,790.492
3616.289084,955.521,799.444
3616.489073,965.716,794.976
3616.689068,961.587,798.515
3616.889066,964.315,804.764
3617.08906,957.981,806.693
3617.289059,957.113,792.967
3617.489051,948.871,797.736
3617.689042,952.563,791.864
3617.889039,939.3,794.887
3618.089037,952.854,795.876
3618.289032,955.251,795.515
3618.489025,958.968,804.128
3618.68902,969.085,802.099
3618.889014,973.296,800.918
3619.089009,971.758,803.101
3619.289002,959.838,805.312
3619.488997,942.88,812.926
3619.688992,942.8,805.585
3619.888989,959.496,805.437
3620.088985,948.689,802.755
3620.288976,968.865,803.532
3620.488974,957.86,811.066
3620.688968,955.993,802.303
3620.888965,945.902,784.823
3621.088959,950.564,807.354
3621.288951,931.628,788.586
3621.488946,951.722,815.286
3621.688943,958.325,794.729
3621.888935,936.359,797.788
3622.088935,949.894,796.372
3622.288925,961.156,798.78
3622.488919,954.913,779.681
3622.688918,960.637,795.507
3622.888913,957.021,809.662
3623.088908,961.176,793.487
3623.2889,942.045,796.391
3623.488897,944.798,797.214
3623.688888,961.25,797.598
3623.888882,947.009,778.774
3624.088868,941.423,774.896
3624.288852,951.365,797.752
3624.488842,951.588,788.213
3624.688829,939.918,792.817
3624.888819,940.82,800.556
3625.088809,945.527,788.625
3625.288793,929.196,796.457
3625.488781,930.412,799.441
3625.68877,937.951,799.221
3625.888761,927.088,830.984
3626.088745,925.888,833.396
3626.288733,931.671,812.138
3626.488724,945.121,811.069
3626.688708,944.394,802.922
3626.888701,944.736,809.667
3627.088683,953.419,817.851
3627.288671,954.913,818.758
3627.488665,938.264,800.527
3627.688649,947.421,813.206
3627.888636,949.184,806.578
3628.088626,934.266,796.862
3628.288616,924.867,795.73
3628.488602,942.927,811.968
3628.688593,933.586,800.122
3628.888578,931.224,799.36
3629.088564,928.137,806.513
3629.288555,928.752,794.947
3629.488539,933.062,809.012
3629.688531,926.845,808.996
3629.888516,923.683,812.478
3630.088505,928.746,808.971
3630.288492,932.986,814.964
3630.488484,932.617,818.861
3630.688472,929.522,801.322
3630.888459,918.266,799.68
3631.088447,918.026,825.604
3631.288435,922.499,801.995
3631.488423,914.623,820.76
3631.688408,924.29,812.517
3631.888409,918.019,810.908
3632.088401,919.062,835.509
3632.288394,929.413,837.376
3632.488392,927.348,824.135
3632.688386,923.194,818.865
3632.888387,917.889,816.171
3633.088382,923.383,813.023
3633.288374,922.211,809.46
3633.488376,918.289,807.557
3633.68837,923.066,815.245
3633.888365,931.564,828.232
3634.088357,928.706,822.827
3634.288358,930.979,820.718
3634.488352,930.668,816.669
3634.68835,923.476,815.777
3634.888344,934.132,839.615
3635.088343,942.192,826.802
3635.288335,940.489,843.631
3635.488331,943.634,828.467
3635.688328,942.147,823.273
3635.888321,944.615,824.892
3636.088317,943.115,807.582
3636.288318,943.546,810.426
3636.488313,938.484,805.457
3636.68831,931.598,804.605
3636.888306,932.749,805.081
3637.0883,930.937,801.595
3637.288296,934.802,801.579
3637.488293,936.769,814.275
3637.688288,947.975,820.457
3637.888283,939.045,802.131
3638.088283,936.012,801.855
3638.288276,928.031,799.847
3638.48827,929.797,807.314
3638.68827,932.477,794.573
3638.888266,917.592,793.491
3639.08826,932.728,798.099
3639.288255,925.06,789.056
3639.488252,930.41,804.794
3639.688244,925.583,798.91
3639.888246,922.051,784.105
3640.088244,915.242,809.101
3640.288241,935.152,825.166
3640.488238,925.893,819.094
3640.688236,928.278,815.817
3640.888237,932.852,807.291
3641.088235,928.639,813.205
3641.288232,920.474,825.455
3641.488228,923.142,824.855
3641.688225,928.257,813.902
3641.888225,905.386,777.812
3642.08822,910.144,795.942
3642.288222,905.08,798.785
3642.488223,926.761,804.423
3642.688216,921.916,810.742
3642.888213,921.16,807.24
3643.088214,922.062,808.41
3643.288209,918.668,804.394
3643.488211,928.458,802.025
3643.68821,925.701,800.523
3643.888207,924.602,797.044
3644.088204,916.408,800.668
3644.288203,919.697,808.775
3644.488203,923.269,817.737
3644.688197,925.625,806.229
3644.888199,926.704,809.211
3645.088197,931.584,807.165
3645.288193,926.603,813.288
3645.488194,932.493,813.637
3645.68819,923.422,807.466
3645.888184,932.726,799.321
3646.088184,925.511,804.649
3646.288184,938.177,803.74
3646.488184,932.768,798.087
3646.688182,923.799,788.529
3646.88818,923.685,789.403
3647.088178,927.183,796.01
3647.288176,925.541,807.632
3647.488168,938.184,807.963
3647.68817,925.385,808.66
3647.888162,906.669,801.698
3648.088156,916.156,819.307
3648.288153,927.51,817.381
3648.488144,929.34,811.044
3648.68814,922.892,802.918
3648.888134,931.456,809.293
3649.088128,933.266,822.387
3649.288121,935.456,828.037
3649.488115,926.273,809.494
3649.688107,920.188,806.876
3649.8881,910.79,802.525
3650.088096,914.752,797.682
3650.28809,912.576,794.35
3650.488078,919.683,808.053
3650.688078,930.815,820.066
3650.888065,926.356,802.145
3651.088066,921.11,809.481
3651.288055,925.168,813.558
3651.488048,931.46,818.5
3651.688045,931.489,810.348
3651.888038,938.435,811.36
3652.088028,941.273,811.253
3652.288025,940.363,816.968
3652.488021,938.023,824.455
3652.688012,931.733,812.357
3652.888003,928.989,817.263
3653.088002,940.238,817.126
3653.28799,933.278,811.561
3653.48799,933.952,810.818
3653.687984,937.362,827.358
3653.887972,940.217,819.709
3654.087968,934.333,809.177
3654.287965,931.416,803.957
3654.487955,938.609,811.108
3654.687951,935.035,835.081
3654.887942,933.971,844.721
3655.087937,932.857,835.027
3655.287931,927.275,834.505
3655.487927,924.656,832.876
3655.687915,918.034,819.842
3655.887916,938.377,839.427
3656.087908,929.471,819.646
3656.287901,925.959,820.538
3656.487896,921.662,815.565
3656.687892,922.236,804.761
3656.887888,918.236,810.888
3657.087884,927.541,816.671
3657.287882,928.537,809.216
3657.487876,925.152,802.717
3657.687868,929.868,797.901
3657.887862,918.204,818.541
3658.087862,922.987,811.737
3658.287856,910.191,788.09
3658.487852,907.785,807.158
3658.687843,932.93,783.624
3658.887843,911.764,782.508
3659.087832,937.025,810.069
3659.287833,943.953,810.4
3659.487822,942.875,814.026
3659.68782,936.887,831.747
3659.887816,917.318,809.232
3660.087808,922.238,813.234
3660.287807,924.54,791.568
3660.487799,912.186,790.321
3660.687794,938.732,804.199
3660.88779,929.147,793.599
3661.087788,929.596,806.807
3661.287777,910.697,803.536
3661.487779,939.362,797.991
3661.687771,929.771,807.486
3661.887766,941.601,827.166
3662.087764,944.851,819.754
3662.287758,941.89,804.096
3662.487748,928.637,813.372
3662.687746,929.457,814.383
3662.887738,919.18,801.033
3663.08774,921.634,789.697
3663.287731,913.323,789.939
3663.487726,920.019,798.364
3663.687719,928.034,815.522
3663.887718,938.153,803.02
3664.087707,926.277,794.339
3664.287699,925.389,798.375
3664.487696,928.079,792.481
3664.68769,938.917,804.829
3664.88768,942.63,797.932
3665.087677,935.827,797.169
3665.287666,936.808,795.499
3665.487662,931.782,792.429
3665.687653,930.289,799.283
3665.887647,934.598,797.585
3666.087639,931.339,823.265
3666.28763,929.497,837.072
3666.487626,923.095,812.672
3666.687616,915.795,807.543
3666.887611,917.597,799.951
3667.087605,923.025,825.391
3667.287594,933.158,822.71
3667.487592,930.57,808.135
3667.687582,926.227,811.42
3667.887578,925.531,813.554
3668.087572,917.443,804.836
3668.287561,912.429,815.156
3668.487553,923.455,826.959
3668.687547,913.357,813.671
3668.887539,911.265,799.953
3669.087534,912.088,807.96
3669.287526,930.245,814.192
3669.487523,927.369,799.434
3669.687513,917.116,799.979
3669.887506,920.461,816.518
3670.087503,930.643,821.862
3670.287494,930.055,808.252
3670.487486,925.046,807.454
3670.687477,924.271,807.307
3670.887472,940.24,803.518
3671.087469,923.407,799.627
3671.287461,913.195,794.016
3671.487451,915.318,793.229
3671.687443,916.246,790.251
3671.887441,914.536,789.861
3672.087429,920.916,798.079
3672.287425,920.747,795.03
3672.487414,928.976,799.162
3672.687406,929.715,804.942
3672.887399,917.79,794.016
3673.087395,923.576,793.234
3673.287385,928.108,796.815
3673.487382,932.301,807.326
3673.687375,926.981,820.977
3673.887364,919.488,807.62
3674.087355,911.501,799.239
3674.287347,912.474,790.089
3674.487339,915.445,785.298
3674.687333,911.41,784.964
3674.88733,912.64,780.799
3675.087323,914.925,789.727
3675.287314,905.74,800.067
3675.487304,920.836,810.947
3675.687301,923.47,802.254
3675.887294,932.79,800.312
3676.087283,929.353,786.536
3676.287279,915.383,790.457
3676.487265,916.201,788.682
3676.687264,919.389,796.761
3676.887254,925.728,797.648
3677.087249,928.094,796.489
3677.287243,925.767,789.812
3677.487231,907.802,777.869
3677.687225,907.535,782.388
3677.887215,912.709,809.721
3678.087212,916.462,808.982
3678.287204,916.851,794.992
3678.487198,909.391,792.726
3678.687186,917.789,797.248
3678.887183,917.262,818.476
3679.087171,908.963,807.264
3679.287166,911.573,799.954
3679.487161,912.631,798.805
3679.687153,912.034,798.37
3679.887145,913.782,798.852
3680.087135,919.135,804.416
3680.287125,910.721,807.571
3680.487116,930.813,796.328
3680.687109,919.581,811.49
3680.887105,923.418,812.43
3681.087093,917.938,801.243
3681.28709,921.665,805.639
3681.487077,919.966,805.447
3681.687071,914.812,796.905
3681.88706,919.434,814.06
3682.087058,942.537,818.513
3682.287047,937.517,814.241
3682.487035,929.735,816.069
3682.687029,929.967,809.681
3682.887023,931.971,810.676
3683.087013,928.574,816.405
3683.287007,931.851,810.339
3683.486998,934.73,810.339
3683.686988,929.319,794.576
3683.886981,921.821,798.902
3684.086973,914.153,795.748
3684.286963,932.891,815.93
3684.48696,932.405,785.764
3684.686947,909.202,788.502
3684.886943,916.354,789.51
3685.086936,905.219,786.434
3685.286923,910.142,787.542
3685.486919,910.134,785.494
3685.686913,916.967,805.187
3685.886904,917.564,796.782
3686.086892,920.288,794.15
3686.286884,924.53,795.115
3686.486878,920.596,792.033
3686.686872,915.554,796.928
3686.886864,913.202,791.801
3687.086851,917.799,793.658
3687.286846,915.705,789.711
3687.486837,913.964,792.313
3687.68683,901.265,792.803
3687.886824,912.817,795.083
3688.086811,907.788,784.088
3688.286801,911.526,781.6
3688.486795,908.154,783.386
3688.686788,914.226,788.072
3688.886774,909.686,798.809
3689.086769,912.553,806.243
3689.286758,925.611,792.039
3689.486751,907.175,789.402
3689.686744,913.612,798.141
3689.886732,911.739,803.197
3690.086721,910.198,802.442
3690.286717,908.698,803.921
3690.486708,915.613,807.47
3690.686696,909.709,794.155
3690.886691,907.712,800.412
3691.086677,913.51,795.345
3691.286674,916.633,799.218
3691.486663,902.915,800.11
3691.686656,907.838,800.464
3691.886643,913.759,807.236
3692.086639,936.683,816.581
3692.286626,916.014,834.85
3692.486616,918.219,849.08
3692.686613,924.267,816.592
3692.886599,921.948,862.746
3693.086592,908.038,856.891
3693.286581,905.21,842.381
3693.486575,907.016,822.036
3693.686569,920.057,834.746
3693.886557,914.014,817.676
3694.08655,910.359,809.317
3694.286543,907.001,806.893
3694.486531,911.185,818.529
3694.68652,926.869,808.622
3694.886517,903.246,799.916
3695.086502,910.915,803.791
3695.286497,924.43,799.566
3695.486484,912.769,805.374
3695.686475,922.376,802.595
3695.886473,905.767,820.51
3696.086476,905.459,803.168
3696.28647,904.48,797.855
3696.486466,909.857,797.723
3696.686465,915.479,794.643
3696.886461,915.036,808.108
3697.086459,922.857,814
3697.286456,916.347,805.781
3697.486457,916.989,801.921
3697.686451,910.489,811.198
3697.886446,918.78,816.898
3698.086449,919.851,814.248
3698.286447,921.256,812.616
3698.486442,912.671,806.382
3698.68644,909.452,798.01
3698.886439,912.574,803.252
3699.086432,902.154,799.079
3699.286432,904.105,804.617
3699.486428,898.212,801.38
3699.686423,908.583,798.836
3699.886423,912.274,795.72
3700.086423,902.859,789.965
3700.28642,909.699,795.627
3700.486414,910.227,789.881
3700.686409,913.244,796.672
3700.886406,923.165,800.114
3701.08641,918.508,786.507
3701.286404,910.789,789.506
3701.486401,919.643,791.196
3701.686397,923.401,799.039
3701.8864,921.083,802.506
3702.086396,923.951,794.31
3702.286391,919.144,794.536
3702.486388,922.533,792.659
3702.686388,916.99,799.749
3702.886386,925.174,810.677
3703.086378,925.928,807.712
3703.286378,929.395,801.117
3703.486374,920.783,801.298
3703.686371,923.997,799.059
3703.886365,924.773,802.491
3704.086361,927.759,802.878
3704.286353,932.455,812.255
3704.486347,928.875,802.515
3704.686339,922.482,802.644
3704.886333,921.993,798.024
3705.086331,921.185,797.386
3705.286325,918.054,797.485
3705.486316,922.287,801.565
3705.686312,931.343,810.151
3705.886305,938.65,804.672
3706.086294,918.698,794.968
3706.286293,910.179,796.923
3706.486285,907.671,791.071
3706.68628,906.225,776.59
3706.886272,909.269,778.761
3707.086264,909.336,787.136
3707.286258,912.846,788.835
3707.486251,929.465,815.206
3707.68625,926.783,833.73
3707.886238,922.767,824.832
3708.086233,907.687,797.339
3708.286228,924.456,818.686
3708.486221,921.383,799.724
3708.686213,911.24,798.03
3708.886208,918.989,796.995
3709.086201,917.148,794.122
3709.286198,913.306,793.517
3709.486188,911.645,787.124
3709.686184,911.513,783.175
3709.88618,917.3,792.192
3710.086172,915.503,799.351
3710.286166,918.771,795.507
3710.486162,919.102,792.325
3710.68615,928.021,807.607
3710.886146,920.508,794.904
3711.086136,918.597,785.841
3711.286136,914.473,784.246
3711.486124,913.571,787.167
3711.686119,924.344,799.164
3711.886111,929.911,802.175
3712.086107,929.148,797.57
3712.286097,931.076,799.262
3712.486091,921.056,802.326
3712.686084,933.169,812.322
3712.886071,936.874,819.335
3713.086069,933.559,810.619
3713.286058,933.191,798.857
3713.486052,927.702,797.669
3713.686043,920.707,794.822
3713.886035,939.426,810.611
3714.086025,933.089,804.927
3714.286017,933.55,798.945
3714.486008,929.279,800.597
3714.686001,924.345,790.656
3714.885995,922.681,808.727
3715.085985,916.521,807.76
3715.285977,922.722,840.689
3715.485972,916.3,816.311
3715.685961,914.453,807.073
3715.885957,919.555,804.193
3716.085946,920.149,808.881
3716.285943,927.239,807.245
3716.48593,922.906,801.481
3716.685922,917.357,803.716
3716.885919,914.608,796.179
3717.085912,920.138,790.596
3717.285901,913.211,790.464
3717.485891,919.474,787.313
3717.685888,919.59,798.299
3717.885882,916.453,793.265
3718.085871,915.171,794.345
3718.285865,913.376,810.96
3718.48585,904.918,793.079
3718.685845,901.64,786.981
3718.885843,908.73,800.113
3719.085832,917.884,790.463
3719.285826,910.785,791.567
3719.485814,923.386,782.428
3719.685806,914.013,792.591
3719.885807,920.856,793.359
3720.085802,930.977,801.851
3720.285803,928.542,818.15
3720.485803,941.098,817.419
3720.685796,925.872,809.03
3720.885792,917.863,813.826
3721.085793,935.021,802.964
3721.285789,930.26,801.036
3721.485786,923.764,805.411
3721.685784,921.422,797.563
3721.885783,925.668,804.06
3722.085782,912.885,790.8
3722.285778,927.244,801.72
3722.485779,929.967,789.513
3722.685773,926.678,796.489
3722.885776,924.221,783.316
3723.085772,917.563,796.183
3723.285767,921.245,794.458
3723.485767,911.833,796.073
3723.685767,923.98,803.758
3723.885758,937.221,810.861
3724.085759,930.027,793.284
3724.285761,908.575,794.421
3724.485757,919.609,794.379
3724.685752,906.665,807.724
3724.885752,932.749,802.536
3725.085747,926.402,795.11
3725.28575,916.57,809.873
3725.485746,923.337,806.941
3725.685743,914.8,808.236
3725.885742,917.597,810.672
3726.085739,920.994,799.113
3726.285736,916.31,807.725
3726.485736,912.637,800.368
3726.685734,917.194,806.845
3726.88573,907.41,792.006
3727.085727,910.17,797.348
3727.285721,919.099,796.733
3727.485723,920.674,808.258
3727.685717,930.664,819.346
3727.885714,928.234,807.343
3728.085709,913.658,797.168
3728.2857,916.161,801.339
3728.485695,918.616,806.365
3728.685684,917.855,800.295
3728.885679,913.922,794.405
3729.085674,913.446,777.163
3729.285666,900.08,794.218
3729.48566,915.406,814.538
3729.685649,924.031,797.014
3729.885644,912.633,802.312
3730.085635,923.255,805.148
3730.285633,913.067,797.546
3730.485623,914.606,793.041
3730.68562,899.424,793.023
3730.885612,915.138,799.115
3731.085602,909.051,794.645
3731.285597,915.564,794.244
3731.48559,919.271,793.608
3731.68558,918.88,803.018
3731.885573,918.558,800.261
3732.085569,923.134,809.606
